0  0.00387792 0.00864087    0.00775583      -18      3      0   0.0545874 -0.0523472    0.109175      -inf      -inf      0      0
0  0.0013497 0.0431396    0.00269941      -22      1      0   0.0851885 0.04311    0.170377      -34      20      0      1
0  0.115865 0.0829024    0.231731      -13      9      2.5   0.0303969 0.0222358    0.0607939      -38      16      0      1
0  0.0313026 0.145157    0.0626051      -6      4      -0.5   0.0680243 0.0229334    0.136049      -34      20      0      0
0  0.0548122 0.00468856    0.109624      -25      15      -0.5   0.0399731 -0.0273196    0.0799462      -inf      -inf      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   0.0867822 0.00248665    0.173564      -18      9      0      0
0  0.0966155 0.0083529    0.193231      -19      12      0.5   0.00285477 0.195842    0.00570953      -2      0      0      1
0  0.00848963 0.068026    0.0169793      -18      4      -0.5   -0.144463 -0.0571003    -0.288926      -inf      -inf      0      0
0  0.138464 0.0119488    0.276928      -8      4      -2.5   -0.00985241 0.0296036    -0.0197048      -inf      -inf      0      0
0  0.0889324 0.0101944    0.177865      -23      12      -2   -0.0264567 0.0695471    -0.0529133      -inf      -inf      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   0.0193361 0.0208882    0.0386722      -32      10      0      1
0  0.0668716 0.0344598    0.133743      -39      22      1   0.037242 -0.0225411    0.0744839      -inf      -inf      0      0
0  0.237665 0.024563    0.47533      -3      2      2   -0.247381 0.0774449    -0.494761      -inf      -inf      0      0
0  0.0537306 0.0666936    0.107461      -24      11      0.5   0.0181243 0.0340344    0.0362486      -37      11      0      0
0  0.0881091 0.00155119    0.176218      -18      9      0   0.0408835 -0.0970514    0.0817669      -inf      -inf      0      0
0  0.0596969 0.0412007    0.119394      -39      19      -1   -0.0313703 -0.0372912    -0.0627407      -inf      -inf      0      0
0  0.0596243 0.13473    0.119249      -8      3      1   0.053031 0.0607059    0.106062      -29      14      0      1
0  0.0831575 0.0292551    0.166315      -35      20      2   0.0849232 0.033348    0.169846      -35      20      0      1
0  0.0171011 0.0758924    0.0342022      -19      8      -1.5   0.0474731 0.0169217    0.0949463      -36      16      0      0
0  0.0853087 0.00805666    0.170617      -26      16      -1.5   0.0847906 0.00936654    0.169581      -26      14      0      0
0  0.00839834 0.0868346    0.0167967      -13      1      2.5   0.0749665 0.010877    0.149933      -30      18      0      1
0  0.0853087 0.00805666    0.170617      -26      16      -1.5   0.0624347 -0.00419761    0.124869      -inf      -inf      0      0
0  0.0705952 0.0214025    0.14119      -34      20      -0.5   0.107556 -0.0176161    0.215111      -inf      -inf      0      0
0  0.036014 0.0230317    0.0720279      -38      15      -0.5   0.036014 0.0230317    0.0720279      -38      15      0      0
0  0.0587305 0.00328412    0.117461      -25      12      -2   0.0582223 0.0154455    0.116445      -36      17      0      0
0  0.0338735 0.032821    0.0677469      -44      22      -1.5   0.0400941 0.029231    0.0801881      -44      18      0      0
0  0.0889324 0.0101944    0.177865      -23      12      -2   0.0794027 0.00760498    0.158805      -26      14      0      0
0  0.104594 0.00364741    0.209187      -15      10      -1   -0.00761341 -0.188538    -0.0152268      -inf      -inf      0      0
0  0.0405855 0.0630042    0.0811709      -33      14      1   0.0529472 0.0266019    0.105894      -42      19      0      1
0  0.0612878 0.0335932    0.122576      -41      22      -0.5   -0.0167432 0.0222968    -0.0334863      -inf      -inf      0      0
0  0.237665 0.024563    0.47533      -3      2      2   0.364942 0.0398525    0.729883      -1      0      0      1
0  0.0638641 0.0160508    0.127728      -36      22      -1   0.0610425 0.026355    0.122085      -41      22      0      0
0  0.0635273 0.0142735    0.127055      -32      18      -1.5   -0.113588 -0.0147685    -0.227176      -inf      -inf      0      0
0  0.0217541 0.0626935    0.0435082      -28      12      1   -0.026436 -0.0076454    -0.0528719      -inf      -inf      0      0
0  0.053913 0.0994295    0.107826      -12      6      -1   -0.00993754 -0.0294712    -0.0198751      -inf      -inf      0      0
0  0.0312437 0.00756738    0.0624874      -33      15      2   0.130935 0.0227011    0.26187      -13      7      0      1
0  0.0356813 0.0421539    0.0713627      -42      16      0.5   0.0724175 0.0528694    0.144835      -32      21      0      1
0  0.138464 0.0119488    0.276928      -8      4      -2.5   -0.218161 -0.173001    -0.436322      -inf      -inf      0      0
0  0.192299 0.0263533    0.384598      -7      4      1.5   0.192299 0.0263533    0.384598      -7      4      0      0
0  0.0338735 0.032821    0.0677469      -44      22      -1.5   -0.0470001 -0.0135597    -0.0940002      -inf      -inf      0      0
0  0.145149 0.114311    0.290297      -5      3      1.5   -0.0552527 0.0450342    -0.110505      -inf      -inf      0      0
0  0.0268308 0.0451685    0.0536616      -42      17      0   -0.0336522 0.0374959    -0.0673045      -inf      -inf      0      0
0  0.00839834 0.0868346    0.0167967      -13      1      2.5   0.0411457 0.0482526    0.0822914      -38      17      0      1
0  0.0268308 0.0451685    0.0536616      -42      17      0   0.0544102 0.0643996    0.10882      -29      16      0      1
0  0.0144366 0.0405359    0.0288731      -29      9      -0.5   0.00366065 0.0343487    0.00732131      -23      2      0      1
0  0.0338735 0.032821    0.0677469      -44      22      -1.5   -0.0500257 -0.0264889    -0.100051      -inf      -inf      0      0
0  0.00848963 0.068026    0.0169793      -18      4      -0.5   0.0161506 0.0670079    0.0323011      -23      8      0      1
0  0.0312437 0.00756738    0.0624874      -33      15      2   0.0910615 0.0667986    0.182123      -21      11      0      1
0  0.166241 0.0541091    0.332482      -9      5      0   0.158157 0.0345253    0.316315      -9      4      0      1
0  0.0668716 0.0344598    0.133743      -39      22      1   0.105145 0.105916    0.210291      -11      6      0      1
0  0.00839834 0.0868346    0.0167967      -13      1      2.5   -0.0378175 -0.0334446    -0.075635      -inf      -inf      0      0
0  0.104594 0.00364741    0.209187      -15      10      -1   0.0203113 -0.0452225    0.0406227      -inf      -inf      0      0
0  0.115865 0.0829024    0.231731      -13      9      2.5   0.0540943 -0.00641463    0.108189      -inf      -inf      0      0
0  0.166241 0.0541091    0.332482      -9      5      0   0.166241 0.0541091    0.332482      -9      5      0      0
0  0.0596969 0.0412007    0.119394      -39      19      -1   -0.0983038 0.0578984    -0.196608      -inf      -inf      0      0
0  0.0312437 0.00756738    0.0624874      -33      15      2   -0.00521245 -0.00268332    -0.0104249      -inf      -inf      0      0
0  0.115865 0.0829024    0.231731      -13      9      2.5   0.176847 0.0603674    0.353694      -7      4      0      1
0  0.041389 0.0278707    0.082778      -44      21      -0.5   -0.0488682 0.210985    -0.0977364      -inf      -inf      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   -0.0355642 0.0346473    -0.0711283      -inf      -inf      0      0
0  0.0537957 0.0103147    0.107591      -32      18      -1   0.0447377 -0.0460031    0.0894754      -inf      -inf      0      0
0  0.00848963 0.068026    0.0169793      -18      4      -0.5   0.0475926 -0.0250588    0.0951853      -inf      -inf      0      0
0  0.0313026 0.145157    0.0626051      -6      4      -0.5   0.00563809 -0.0323926    0.0112762      -inf      -inf      0      0
0  0.00362818 0.0254397    0.00725635      -23      2      -1   -0.0664351 -0.142988    -0.13287      -inf      -inf      0      0
0  0.110614 0.0468596    0.221228      -17      9      2.5   0.0871349 0.142165    0.17427      -5      2      0      1
0  0.0748196 0.134896    0.149639      -7      2      1   0.0900459 9.29366e-05    0.180092      -18      11      0      1
0  0.118938 0.137424    0.237877      -5      2      3.5   0.011882 0.0796193    0.0237641      -15      5      0      1
0  0.06829 0.0580451    0.13658      -27      17      1.5   0.110937 0.00506918    0.221873      -16      11      0      1
0  0.00839834 0.0868346    0.0167967      -13      1      2.5   0.0502645 0.0544279    0.100529      -35      16      0      1
0  0.036014 0.0230317    0.0720279      -38      15      -0.5   0.0096593 -0.000941931    0.0193186      -inf      -inf      0      0
0  0.220392 0.026317    0.440783      -4      1      2   0.171979 0.0415813    0.343957      -8      5      0      1
0  0.138464 0.0119488    0.276928      -8      4      -2.5   0.0602716 0.0184306    0.120543      -36      19      0      0
0  0.00387792 0.00864087    0.00775583      -18      3      0   0.00714213 0.00116046    0.0142843      -18      3      0      1
0  0.0217541 0.0626935    0.0435082      -28      12      1   0.0868845 0.0952772    0.173769      -13      4      0      1
0  0.110614 0.0468596    0.221228      -17      9      2.5   0.135794 0.0700916    0.271588      -12      8      0      1
0  0.0635273 0.0142735    0.127055      -32      18      -1.5   -0.00150145 -0.00150225    -0.00300289      -inf      -inf      0      0
0  0.0889324 0.0101944    0.177865      -23      12      -2   0.0672919 -0.037067    0.134584      -inf      -inf      0      0
0  0.0612878 0.0335932    0.122576      -41      22      -0.5   0.0571589 0.0232915    0.114318      -36      17      0      0
0  0.0312437 0.00756738    0.0624874      -33      15      2   0.053214 0.0384018    0.106428      -40      19      0      1
0  0.0587305 0.00328412    0.117461      -25      12      -2   0.0398491 0.0524377    0.0796981      -38      16      0      0
0  0.0144366 0.0405359    0.0288731      -29      9      -0.5   -0.00437614 0.0419939    -0.00875227      -inf      -inf      0      0
0  0.0200151 0.0088647    0.0400302      -28      9      -1   0.0309935 0.00778733    0.061987      -33      15      0      0
0  0.0217921 0.0041889    0.0435843      -22      8      -0.5   -0.0153199 -0.0850392    -0.0306398      -inf      -inf      0      0
0  0.125527 0.0119075    0.251055      -14      10      0.5   0.0704522 0.00807651    0.140904      -30      17      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   0.0114113 -0.0338757    0.0228226      -inf      -inf      0      0
0  0.0409263 0.0686072    0.0818526      -28      12      0   0.0444941 0.0683157    0.0889883      -28      13      0      1
0  0.115865 0.0829024    0.231731      -13      9      2.5   0.0725199 0.0244709    0.14504      -34      21      0      1
0  0.0130487 0.0105926    0.0260975      -23      5      -0.5   0.0186965 0.0083658    0.037393      -28      8      0      0
0  0.041389 0.0278707    0.082778      -44      21      -0.5   0.044541 0.0662364    0.0890821      -28      13      0      1
0  0.110614 0.0468596    0.221228      -17      9      2.5   0.0227381 0.0404748    0.0454763      -36      16      0      0
0  0.06829 0.0580451    0.13658      -27      17      1.5   0.0616918 0.0465171    0.123384      -34      18      0      1
0  0.100522 0.171599    0.201045      -3      1      -0.5   -0.0268604 0.0411079    -0.0537208      -inf      -inf      0      0
0  0.0115164 0.0457861    0.0230327      -26      6      -1   -0.176993 0.0656409    -0.353986      -inf      -inf      0      0
0  0.0537306 0.0666936    0.107461      -24      11      0.5   0.0287915 0.10707    0.057583      -10      5      0      1
0  0.0150519 0.0273922    0.0301038      -30      10      2   0.0448058 0.0364665    0.0896116      -42      22      0      1
0  0.138464 0.0119488    0.276928      -8      4      -2.5   0.141977 -0.000245686    0.283954      -inf      -inf      0      0
0  0.0312437 0.00756738    0.0624874      -33      15      2   0.048997 0.0463438    0.0979939      -35      16      0      0
0  0.00488689 0.0518986    0.00977378      -20      4      0   0.044464 -0.0870933    0.088928      -inf      -inf      0      0
0  0.0013497 0.0431396    0.00269941      -22      1      0   0.0149938 -0.0116611    0.0299876      -inf      -inf      0      0
0  0.018204 0.015983    0.036408      -32      10      -1.5   0.018204 0.015983    0.036408      -32      10      0      0
0  0.130417 0.0223337    0.260833      -13      7      -1.5   0.0800376 -0.0518657    0.160075      -inf      -inf      0      0
0  0.0144366 0.0405359    0.0288731      -29      9      -0.5   -0.153481 -0.0258393    -0.306961      -inf      -inf      0      0
0  0.0753548 0.102978    0.15071      -12      6      -0.5   0.112846 0.0810861    0.225691      -13      7      0      0
0  0.0997517 0.0559798    0.199503      -19      11      0   0.0407287 0.00504726    0.0814574      -26      12      0      1
0  0.0881091 0.00155119    0.176218      -18      9      0   0.103853 0.0572389    0.207705      -19      11      0      1
0  0.192299 0.0263533    0.384598      -7      4      1.5   0.284453 0.121599    0.568906      -2      1      0      1
0  0.0013497 0.0431396    0.00269941      -22      1      0   -0.000845277 -0.00453725    -0.00169055      -inf      -inf      0      0
0  0.053913 0.0994295    0.107826      -12      6      -1   -0.0114142 0.00185843    -0.0228283      -inf      -inf      0      0
0  0.0200151 0.0088647    0.0400302      -28      9      -1   0.0626491 0.062088    0.125298      -29      16      0      1
0  0.100522 0.171599    0.201045      -3      1      -0.5   0.0955168 0.0228886    0.191034      -26      18      0      1
0  0.0409263 0.0686072    0.0818526      -28      12      0   0.00526219 0.0416817    0.0105244      -29      6      0      0
0  0.0587305 0.00328412    0.117461      -25      12      -2   -0.0274861 0.0303762    -0.0549723      -inf      -inf      0      0
0  0.0268308 0.0451685    0.0536616      -42      17      0   0.0105163 0.0286614    0.0210326      -30      7      0      0
0  0.041389 0.0278707    0.082778      -44      21      -0.5   -0.0258995 0.0444086    -0.051799      -inf      -inf      0      0
0  0.0899468 0.0269983    0.179894      -30      18      0.5   0.0112096 -0.0471781    0.0224191      -inf      -inf      0      0
0  0.130417 0.0223337    0.260833      -13      7      -1.5   0.0705621 -0.0415588    0.141124      -inf      -inf      0      0
0  0.0287661 0.0174741    0.0575323      -38      16      1   0.0379008 0.0219421    0.0758016      -38      15      0      1
0  0.0268308 0.0451685    0.0536616      -42      17      0   0.0521191 0.00705797    0.104238      -32      15      0      0
0  0.237665 0.024563    0.47533      -3      2      2   0.238936 0.101259    0.477873      -2      1      0      1
0  0.118938 0.137424    0.237877      -5      2      3.5   0.132967 0.117197    0.265933      -5      2      0      1
0  0.0533633 0.019919    0.106727      -36      18      -1   0.053003 0.0203521    0.106006      -36      17      0      0
0  0.104594 0.00364741    0.209187      -15      10      -1   -0.0827896 -0.00140634    -0.165579      -inf      -inf      0      0
0  0.138464 0.0119488    0.276928      -8      4      -2.5   0.137009 -0.015062    0.274017      -inf      -inf      0      0
0  0.0144366 0.0405359    0.0288731      -29      9      -0.5   0.00981355 0.0334676    0.0196271      -30      7      0      0
0  0.0313026 0.145157    0.0626051      -6      4      -0.5   -0.0847763 0.011841    -0.169553      -inf      -inf      0      0
0  0.100522 0.171599    0.201045      -3      1      -0.5   -9.28308e-05 -0.0137855    -0.000185662      -inf      -inf      0      0
0  0.0458507 0.0397676    0.0917013      -40      18      -0.5   0.0271506 -0.024607    0.0543012      -inf      -inf      0      0
0  0.0405855 0.0630042    0.0811709      -33      14      1   0.0204396 -0.0181883    0.0408792      -inf      -inf      0      0
0  0.0831575 0.0292551    0.166315      -35      20      2   0.0655152 0.0791732    0.13103      -19      11      0      1
0  0.0405855 0.0630042    0.0811709      -33      14      1   0.0405855 0.0630042    0.0811709      -33      14      0      0
0  0.016745 0.110034    0.0334899      -8      2      1   0.0196577 0.125577    0.0393155      -6      2      0      1
0  0.125527 0.0119075    0.251055      -14      10      0.5   0.105532 0.0250014    0.211064      -22      15      0      1
0  0.0217541 0.0626935    0.0435082      -28      12      1   -0.00191408 0.123065    -0.00382816      -inf      -inf      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   0.0543609 0.0687819    0.108722      -24      12      0      1
0  0.00362818 0.0254397    0.00725635      -23      2      -1   0.00288918 0.0342977    0.00577835      -23      2      0      0
0  0.0587305 0.00328412    0.117461      -25      12      -2   -0.0411334 -0.0404554    -0.0822668      -inf      -inf      0      0
0  0.0537306 0.0666936    0.107461      -24      11      0.5   0.0943602 0.0833333    0.18872      -16      9      0      1
0  0.0537306 0.0666936    0.107461      -24      11      0.5   0.149864 -0.0301686    0.299728      -inf      -inf      0      0
0  0.0115164 0.0457861    0.0230327      -26      6      -1   0.00540755 0.0373019    0.0108151      -29      6      0      0
0  0.104594 0.00364741    0.209187      -15      10      -1   0.038862 -0.026298    0.077724      -inf      -inf      0      0
0  0.018204 0.015983    0.036408      -32      10      -1.5   -0.0302985 0.105763    -0.0605969      -inf      -inf      0      0
0  0.0537306 0.0666936    0.107461      -24      11      0.5   0.0598104 -0.025711    0.119621      -inf      -inf      0      0
0  0.0638641 0.0160508    0.127728      -36      22      -1   0.0361714 0.042131    0.0723428      -42      16      0      0
0  0.220697 0.0397612    0.441394      -4      2      1   0.115792 0.0669973    0.231584      -15      10      0      1
0  0.0430587 0.00834158    0.0861174      -33      16      -0.5   -0.0449917 0.00722134    -0.0899834      -inf      -inf      0      0
0  0.237665 0.024563    0.47533      -3      2      2   -0.0749055 0.00683997    -0.149811      -inf      -inf      0      0
0  0.00488689 0.0518986    0.00977378      -20      4      0   0.00112905 0.0221094    0.00225809      -20      0      0      1
0  0.0881091 0.00155119    0.176218      -18      9      0   -0.0663514 0.00642005    -0.132703      -inf      -inf      0      0
0  0.0997517 0.0559798    0.199503      -19      11      0   -0.042639 0.0590927    -0.0852781      -inf      -inf      0      0
0  0.018204 0.015983    0.036408      -32      10      -1.5   0.125936 -0.121138    0.251871      -inf      -inf      0      0
0  0.0287733 0.0562934    0.0575465      -33      16      -1   -0.00454401 0.0464886    -0.00908802      -inf      -inf      0      0
0  0.0284432 0.00183553    0.0568864      -26      10      0.5   0.0245322 0.00239112    0.0490644      -22      9      0      1
0  0.0150519 0.0273922    0.0301038      -30      10      2   0.0132351 0.0118513    0.0264702      -23      5      0      1
0  0.0171011 0.0758924    0.0342022      -19      8      -1.5   0.0104717 0.00742998    0.0209435      -23      5      0      0
0  0.192299 0.0263533    0.384598      -7      4      1.5   0.211773 0.0851741    0.423545      -3      1      0      1
0  0.110614 0.0468596    0.221228      -17      9      2.5   0.0551749 0.0520793    0.11035      -35      21      0      1
0  0.041389 0.0278707    0.082778      -44      21      -0.5   -0.037714 -0.021416    -0.075428      -inf      -inf      0      0
0  0.100522 0.171599    0.201045      -3      1      -0.5   0.041654 0.0115016    0.0833079      -33      16      0      0
0  0.0284432 0.00183553    0.0568864      -26      10      0.5   0.00722238 -0.0476079    0.0144448      -inf      -inf      0      0
0  0.0966155 0.0083529    0.193231      -19      12      0.5   0.0811032 0.00765807    0.162206      -26      14      0      0
0  0.0313026 0.145157    0.0626051      -6      4      -0.5   0.0230795 0.158575    0.0461589      -3      1      0      1
0  0.0889324 0.0101944    0.177865      -23      12      -2   0.00802173 0.00621588    0.0160435      -23      5      0      0
0  0.06829 0.0580451    0.13658      -27      17      1.5   -0.0399278 -0.0808934    -0.0798556      -inf      -inf      0      0
0  0.0537957 0.0103147    0.107591      -32      18      -1   -0.0138893 -0.0601064    -0.0277787      -inf      -inf      0      0
0  0.166241 0.0541091    0.332482      -9      5      0   -0.0835284 0.0177918    -0.167057      -inf      -inf      0      0
0  0.036014 0.0230317    0.0720279      -38      15      -0.5   0.00163533 -0.00538704    0.00327065      -inf      -inf      0      0
0  0.10723 0.0115002    0.214459      -16      11      -0.5   -0.00981678 -0.0164177    -0.0196336      -inf      -inf      0      0
0  0.104594 0.00364741    0.209187      -15      10      -1   0.103427 0.00754357    0.206854      -19      12      0      1
0  0.0997517 0.0559798    0.199503      -19      11      0   0.0709761 0.00690737    0.141952      -30      17      0      0
0  0.00488689 0.0518986    0.00977378      -20      4      0   -0.307742 0.146875    -0.615484      -inf      -inf      0      0
0  0.0268308 0.0451685    0.0536616      -42      17      0   -0.0071034 0.0301408    -0.0142068      -inf      -inf      0      0
0  0.118938 0.137424    0.237877      -5      2      3.5   0.133972 0.0512524    0.267943      -13      8      0      1
0  0.0200151 0.0088647    0.0400302      -28      9      -1   -0.00687755 -0.0309219    -0.0137551      -inf      -inf      0      0
0  0.00848963 0.068026    0.0169793      -18      4      -0.5   -0.0681413 0.123666    -0.136283      -inf      -inf      0      0
0  0.0666436 0.0393521    0.133287      -37      20      -0.5   0.122559 0.0133286    0.245118      -14      10      0      0
0  0.0668716 0.0344598    0.133743      -39      22      1   0.0893202 0.0406567    0.17864      -29      16      0      1
0  0.0356813 0.0421539    0.0713627      -42      16      0.5   0.0393852 0.0351273    0.0787705      -44      18      0      0
0  0.0533633 0.019919    0.106727      -36      18      -1   0.0396112 0.0382994    0.0792225      -42      17      0      0
1  0.0868845 0.0952772    0.173769      -25      11      0.5   -0.091542 -0.0395295    -0.183084      -inf      -inf      0      0
1  0.0303969 0.0222358    0.0607939      -39      17      1   0.140214 -0.0725919    0.280427      -inf      -inf      0      0
1  0.152195 0.0675075    0.30439      -14      7      -1   -0.0477585 -0.0528846    -0.095517      -inf      -inf      0      0
1  0.00387792 0.00864087    0.00775583      -19      4      0.5   0.0785233 0.104361    0.157047      -24      11      0      1
1  0.016745 0.110034    0.0334899      -12      3      0.5   0.0253534 0.0173368    0.0507069      -39      16      0      0
1  0.0537957 0.0103147    0.107591      -33      18      0   0.0412983 0.0233028    0.0825967      -39      17      0      1
1  0.00839834 0.0868346    0.0167967      -16      2      2.5   0.0359919 0.0881205    0.0719838      -27      12      0      1
1  0.0379008 0.0219421    0.0758016      -39      15      0   0.0456609 0.0502204    0.0913217      -39      16      0      0
1  0.105145 0.105916    0.210291      -22      12      1   0.173226 0.0275256    0.346452      -13      9      0      1
1  0.0217986 0.0352632    0.0435973      -39      15      -0.5   0.0823877 0.0730716    0.164775      -33      18      0      1
1  0.011882 0.0796193    0.0237641      -17      5      -0.5   -0.0202294 0.00322247    -0.0404587      -inf      -inf      0      0
1  0.105145 0.105916    0.210291      -22      12      1   -0.0175103 0.0424495    -0.0350207      -inf      -inf      0      0
1  0.0635273 0.0142735    0.127055      -33      18      -1   0.0301281 0.155467    0.0602563      -8      4      0      1
1  0.0548122 0.00468856    0.109624      -26      15      0   0.040269 0.0437863    0.0805381      -45      17      0      0
1  0.0725199 0.0244709    0.14504      -36      22      0.5   0.0896717 0.00612295    0.179343      -28      13      0      1
1  0.0331707 0.00462912    0.0663413      -27      12      -0.5   0.037162 0.0071388    0.074324      -34      14      0      0
1  0.0548122 0.00468856    0.109624      -26      15      0   0.0634344 0.0742887    0.126869      -32      17      0      1
1  0.0196577 0.125577    0.0393155      -10      3      0.5   -0.0427285 0.00848168    -0.085457      -inf      -inf      0      0
1  0.0379008 0.0219421    0.0758016      -39      15      0   -0.0454355 0.0831659    -0.0908709      -inf      -inf      0      0
1  0.0147162 0.0436496    0.0294323      -30      10      -1   0.0488056 0.0566628    0.0976112      -35      14      0      0
1  0.00488689 0.0518986    0.00977378      -21      4      0.5   0.0348884 0.027142    0.0697769      -46      23      0      1
1  0.0445461 0.0298699    0.0890922      -46      23      0.5   0.0983778 0.00598802    0.196756      -24      13      0      0
1  0.237665 0.024563    0.47533      -6      3      1.5   0.188708 0.0303224    0.377416      -11      8      0      0
1  0.0407287 0.00504726    0.0814574      -27      11      -0.5   -0.0223066 0.0433591    -0.0446132      -inf      -inf      0      0
1  0.06829 0.0580451    0.13658      -34      21      0.5   0.0296243 -0.0247748    0.0592485      -inf      -inf      0      0
1  0.0724175 0.0528694    0.144835      -37      24      -0.5   -0.0270168 0.0273635    -0.0540337      -inf      -inf      0      0
1  0.0529472 0.0266019    0.105894      -43      19      1   0.0217669 0.0189482    0.0435339      -33      11      0      1
1  0.220392 0.026317    0.440783      -7      1      3   0.00356949 0.0410081    0.00713897      -23      1      0      1
1  0.0587305 0.00328412    0.117461      -26      12      -1   0.153443 0.0583093    0.306886      -15      8      0      1
1  0.0013497 0.0431396    0.00269941      -23      1      0.5   -0.0443411 -0.00471203    -0.0886822      -inf      -inf      0      0
1  0.00839834 0.0868346    0.0167967      -16      2      2.5   -0.00375825 0.075302    -0.0075165      -inf      -inf      0      0
1  0.0537957 0.0103147    0.107591      -33      18      0   0.0141584 0.0111447    0.0283169      -24      6      0      1
1  0.0749665 0.010877    0.149933      -32      19      1.5   0.00915037 0.0875276    0.0183007      -16      3      0      1
1  0.0849232 0.033348    0.169846      -40      21      -1.5   -0.0199195 0.0116614    -0.039839      -inf      -inf      0      0
1  0.00450175 0.0556484    0.00900351      -19      2      -2   0.000283636 0.0550741    0.000567271      -21      0      0      0
1  0.00848963 0.068026    0.0169793      -20      3      -1   0.0740022 -0.0307028    0.148004      -inf      -inf      0      0
1  0.0748196 0.134896    0.149639      -13      4      2   0.10918 0.0385785    0.21836      -27      13      0      1
1  0.0635273 0.0142735    0.127055      -33      18      -1   -0.0562339 -0.021988    -0.112468      -inf      -inf      0      0
1  0.237665 0.024563    0.47533      -6      3      1.5   0.037232 0.0244508    0.074464      -39      15      0      0
1  0.0537957 0.0103147    0.107591      -33      18      0   0.0557362 0.0144055    0.111472      -33      15      0      0
1  0.0115164 0.0457861    0.0230327      -27      6      -1.5   -0.0846595 0.0223146    -0.169319      -inf      -inf      0      0
1  0.220697 0.0397612    0.441394      -7      2      -1   0.158264 -0.0506513    0.316528      -inf      -inf      0      0
1  0.0668716 0.0344598    0.133743      -41      22      1   0.0350752 0.0010917    0.0701504      -27      14      0      1
1  0.044541 0.0662364    0.0890821      -34      15      0.5   0.116991 0.126691    0.233981      -11      6      0      1
1  0.0851885 0.04311    0.170377      -40      23      -2.5   -0.00633873 0.0237426    -0.0126775      -inf      -inf      0      0
1  0.00839834 0.0868346    0.0167967      -16      2      2.5   0.035789 0.011456    0.071578      -34      14      0      0
1  0.0596243 0.13473    0.119249      -13      6      2.5   -0.0263433 -0.0333121    -0.0526866      -inf      -inf      0      0
1  0.0543609 0.0687819    0.108722      -31      14      2   0.0562342 0.066397    0.112468      -32      13      0      0
1  0.0899468 0.0269983    0.179894      -36      18      0   0.0880006 0.0142256    0.176001      -28      13      0      0
1  0.105532 0.0250014    0.211064      -27      17      1   0.107043 0.0909524    0.214086      -23      11      0      1
1  0.00714213 0.00116046    0.0142843      -19      4      -0.5   0.0613788 0.0129086    0.122758      -33      18      0      0
