0 600 0.729883
1 800 0.729883
2 1000 0.729883
3 1200 0.729883
4 1400 0.729883
5 1600 0.729883
6 1800 0.729883
7 2000 0.729883
8 2200 0.729883
9 2400 0.804299
10 2600 0.804299
11 2800 0.804299
12 3000 0.804299
13 3200 0.804299
14 3400 0.804299
15 3600 0.804299
16 3800 0.804299
17 4000 0.804299
18 4200 0.804299
19 4400 0.804299
20 4600 0.804299
21 4800 0.804299
22 5000 0.804299
23 5200 0.804299
