0    0.40324156661478666 0.14224826754568956 0.62121587131223688  -428.47280883789062         8 8 
1    0.76571956113544315 0.1283332296187715 0.10612695414771084  -227.46675109863281         8 11 
2    0.52887212586781918 0.32633246688181078 0.14721296941137013  -273.14102172851562         8 10 
3    0.41710245194036044 0.12786462052855566 0.4554760289090628  -352.671142578125         8 11 
4    0.43947348462194458 0.21649970389969195 0.39807455689551968  -254.87652587890625         8 9 
5    0.56480553646695997 0.029351542722725409 0.40643538576349914  -349.14984130859375         8 6 
6    0.52805251207693538 0.40519856447681707 0.12840506844989852  -363.35848999023438         8 13 
7    0.44075744593962368 0.12966135083601513 0.43142486341699121  -363.71484375         8 9 
8    0.15331708681239009 0.68394181810908128 0.16386663109847341  -349.95379638671875         8 5 
9    0.23495940203949431 0.68377924470307938 0.081728680997938938  -365.3597412109375         8 12 
10    0.57175313012618978 0.076247237675700727 0.63224845296285248  -401.84661865234375         8 7 
11    0.51548297909627849 0.0053531229905421449 0.47927212115150264  -398.24929809570312         8 10 
12    0.39366404040416769 0.39577218324869468 0.21148350030576563  -260.276611328125         8 8 
13    0.75056475376998666 0.13690745614440947 0.11252779008560386  -276.05194091796875         8 5 
14    0.31704257941091074 0.31661193914657271 0.37365883489481166  -295.98080444335938         8 8 
15    0.15198964367318804 0.091790643898618143 0.7612444126196003  -322.6705322265625         8 4 
16    0.11145674579998219 0.095585977961079843 0.79320082481864862  -329.486328125         8 3 
17    0.11018846669280589 0.68811806395908692 0.20273140422962688  -368.98452758789062         8 9 
18    0.26976491002886088 0.17346111004025341 0.65943140565938418  -378.76229858398438         8 8 
19    0.66287503955287919 0.20940136615994159 0.12840117396758496  -248.24436950683594         8 6 
20    0.30919210909600375 0.54496226721547136 0.15629988830637931  -329.01492309570312         8 9 
21    0.37970319934269198 0.56776841911721176 0.056302252205980036  -356.6287841796875         8 5 
22    0.56036623190973478 0.10219271055751236 0.36634887944403516  -324.79473876953125         8 6 
23    0.26669046109338868 0.22370337915598612 0.6689220955247287  -400.92892456054688         8 6 
24    0.10417176491626529 0.67912781761943564 0.21778629431432631  -362.04574584960938         8 8 
25    0.17978241906063344 0.44612195110895575 0.40133869828011254  -123.55547332763672         8 6 
26    0.35388825904900267 0.0078720791221736242 0.69722331918437341  -397.79644775390625         8 3 
27    0.58638654251295907 0.36381713769312679 0.051171029605970413  -355.77633666992188         8 7 
28    0.17993224980907085 0.37162464622265939 0.47055646808907853  -273.524658203125         8 8 
29    0.25983890520631614 0.51825704649963666 0.2219213590808298  -359.3641357421875         8 7 
30    0.19397132843224124 0.32650226945301758 0.47953530818530854  -374.86358642578125         8 5 
31    0.40511805350650748 0.38643730757148431 0.2414554515525385  -265.483154296875         8 6 
32    0.12495102246356664 0.49825354774625435 0.40462888955599852  -322.85723876953125         8 6 
33    0.57835500984057642 0.35386719293382124 0.06807685556826594  -320.89419555664062         8 9 
34    0.29821105404900916 0.59562957921547244 0.18525532445880366  -402.5325927734375         8 6 
35    0.33157310208339213 0.26302439378185133 0.42924332671867138  -345.37423706054688         8 9 
36    0.28077996273137695 0.65122254953754632 0.068299405953355513  -349.89370727539062         8 9 
37    0.30790392311952813 0.1097260950203775 0.58457743353955005  -356.9715576171875         8 9 
38    0.41540004096338429 0.11538273685771434 0.46921722217890138  -366.35394287109375         8 3 
39    0.50460711938206826 0.40311480219053564 0.092286139117821617  -329.3758544921875         8 7 
40    0.24734972742234695 0.06176611785681814 0.69088415472083486  -375.11819458007812         8 2 
41    0.83260977770462763 0.086503046116442564 0.08249149138602796  -239.6920166015625         8 8 
42    0.031685173661818271 0.29231123591181701 0.78446929154937217  -333.91616821289062         8 5 
43    0.56660182035037798 0.20752517509713181 0.25243162097005195  -213.60809326171875         8 7 
44    0.77601089005908641 0.042688927799042882 0.18135625847523404  -340.81646728515625         8 6 
45    0.65402863382219978 0.1681200919073903 0.18021908478064724  -101.58309173583984         8 4 
46    0.308260336177753 0.60023745162703857 0.13497017656638727  -287.14248657226562         8 5 
47    0.64117112516166652 0.19200883659220425 0.16682038003396327  -202.65545654296875         8 6 
48    0.12491065427902659 0.52293949294578945 0.35382401531258162  -356.958984375         8 6 
49    0.45149356756589804 0.097999572810392191 0.45465905805540596  -342.87496948242188         8 8 
50    0.3220762423303013 0.29034469792645773 0.55984026991176628  -425.69674682617188         8 2 
51    0.72906505708940128 0.06650231650396024 0.2046765634006209  -318.61318969726562         8 6 
52    0.65564638250343066 0.16325318936931402 0.22211986472653961  -185.99118041992188         8 4 
53    0.053357887405564595 0.7726654000281219 0.17600865785817776  -356.6239013671875         8 7 
54    0.21891868089417044 0.6443488843791404 0.14633246278210821  -343.70883178710938         8 8 
55    0.11100607019123095 0.70127130343522748 0.18901394518835651  -369.52224731445312         8 9 
56    0.25649120641178536 0.25972489752650824 0.48484523940593477  -356.03500366210938         8 8 
57    0.40842816731975945 0.38361397886967774 0.20795785381056278  -240.84072875976562         8 7 
58    0.52930589878753997 0.48842305182434548 0.0089678596844035008  -397.17709350585938         8 5 
59    0.11629903056748062 0.17535049975041125 0.81881368756206196  -382.41705322265625         8 4 
60    0.72739001082183652 0.0031914613566052632 0.31326464730853409  -398.28225708007812         8 6 
61    0.0015836497773775821 0.83378942374117881 0.16559384410304179  -363.43942260742188         8 5 
62    0.52796302460231082 0.47192472191957902 0.00014706097835751088  -397.7542724609375         8 8 
63    0.39295602596819323 0.42983240780228543 0.17721156622952128  -359.17510986328125         8 7 
64    0.62220166595758086 0.19391710584040481 0.18538407893171863  -181.89140319824219         8 6 
65    0.17919128427497683 0.085427199021510025 0.73710125218221711  -358.64773559570312         8 8 
66    0.1321024789212645 0.093289240610874652 0.77490425513678496  -329.35702514648438         8 3 
67    0.18799141886020737 0.13548070163244549 0.71776994163825691  -359.55886840820312         8 5 
68    0.22056627876124105 0.14293368522009509 0.64761685041049899  -322.13784790039062         8 10 
69    0.81830457773700038 0.041869307016562815 0.14047991497527149  -325.429443359375         8 3 
70    0.21671639751722999 0.33015285711106418 0.57570995991176233  -313.51846313476562         8 8 
71    0.13792037848931624 0.08015467805331615 0.8504440784181696  -399.53610229492188         8 6 
72    0.10653729457326087 0.17179929563020194 0.7216634097965372  -348.36859130859375         8 4 
73    0.67392712358619378 0.27463367561203611 0.099466533369670249  -326.82171630859375         8 7 
74    0.52151804050677408 0.12326084510646917 0.35612530557260458  -326.77835083007812         8 10 
75    0.33326719623197393 0.1497291592471838 0.51709611302101555  -337.14581298828125         8 9 
76    0.30084347851807552 0.61388068002156504 0.089388069380010024  -358.34445190429688         8 6 
77    0.070741122700122283 0.11877939544946411 0.81648189422600659  -352.91275024414062         8 7 
78    0.64910367987676909 0.11991160998549562 0.2223973117217885  -230.08401489257812         8 9 
79    0.039430246448055435 0.89289478225498953 0.067674971296954989  -376.15716552734375         8 1 
80    0.2944662641946551 0.38024302241916502 0.4352505169744732  -268.98422241210938         8 8 
81    0.17649950641299147 0.73060955239882375 0.09339654371345113  -342.44271850585938         8 5 
82    0.11908095683032258 0.65243406448700325 0.31943704602470119  -412.48663330078125         8 8 
83    0.65587117132555628 0.2559983777223781 0.09061003177763903  -318.35519409179688         8 9 
84    0.68538816740943298 0.056264453204500867 0.31521557706629666  -372.63314819335938         8 7 
85    0.3719476620837176 0.32842854486897566 0.29962379304730674  -356.26690673828125         8 6 
86    0.43336165185017728 0.37236322536682159 0.27478772689704661  -346.266845703125         8 4 
87    0.49061405399447588 0.44346792769350096 0.067133465977894366  -344.26107788085938         8 7 
88    0.48713631651668932 0.11516519557650498 0.48542089444142389  -389.025390625         8 7 
89    0.24051343284856974 0.062730482035439322 0.77997170278408978  -389.45614624023438         8 5 
90    0.13132826616139198 0.23640494645146562 0.69907119429958975  -354.04522705078125         8 4 
91    0.19991764900054715 0.18775094356548319 0.72677479496521813  -402.00759887695312         8 4 
92    0.45555374339423987 0.44878671506435008 0.09743220938326938  -340.13619995117188         8 11 
93    0.82727437343262811 0.01790231928015101 0.1985350232293821  -393.64794921875         8 2 
94    0.27136729962650369 0.38455767385684536 0.37001861651592122  -214.76094055175781         8 10 
95    0.83493759605862472 0.10163941729427015 0.06342298664710512  -297.51348876953125         8 3 
96    0.6445584206114563 0.23890997771362976 0.12274719937787522  -292.90176391601562         8 6 
97    0.31198749044568841 0.36091268771804469 0.33836674921627174  -238.79499816894531         8 8 
98    0.37930472308320534 0.55158863819948678 0.087677185969801785  -337.11260986328125         8 3 
99    0.075097428910801831 0.83242843511298081 0.10024931724824053  -363.86090087890625         8 7 
100    0.87671245866350245 0.046900116483595163 0.076387424852902341  -348.30889892578125         8 5 
101    0.50395366962544552 0.18625850155667706 0.43519843457060992  -397.21139526367188         8 11 
102    0.55996202020149599 0.12783756718729311 0.31572083320864447  -295.19134521484375         8 4 
103    0.32108111589590804 0.13637908962402664 0.57428627139606048  -376.9000244140625         8 8 
104    0.50487983391183333 0.156363856053503 0.42970961363984339  -350.49960327148438         8 4 
105    0.097718641003554776 0.71490991788890945 0.19041606526509633  -357.15847778320312         8 7 
106    0.53756916500692165 0.21771784281410575 0.27407606677424085  -280.59173583984375         8 5 
107    0.61766009766860941 0.042247892587900876 0.34081924658618673  -300.55499267578125         8 3 
108    0.77377150679889595 0.15621970193657186 0.10290064143184229  -242.95510864257812         8 6 
109    0.26138536128915046 0.29668444828575408 0.63356721965916518  -416.29971313476562         8 8 
110    0.085128319014504281 0.82678326554243697 0.24754095025352549  -402.58416748046875         8 8 
111    0.46479295242957647 0.080329473364877016 0.45649720996615634  -350.1893310546875         8 5 
112    0.59501181926747571 0.27472875440374023 0.18075155500438841  -288.60409545898438         8 3 
113    0.15714804568979288 0.5833163299567925 0.22348976436279699  -408.62734985351562         8 5 
114    0.10931196680805193 0.50356227226300176 0.38712576092894629  -340.86740112304688         8 4 
115    0.20763329687391799 0.28340900222153681 0.50895770090454517  -278.78900146484375         8 3 
116    0.28371499983474463 0.71723063649884566 0.00012153197633143247  -397.918701171875         8 8 
117    0.54374489333727705 0.39897362433471423 0.2196267460825515  -351.40911865234375         8 5 
118    0.18659865896748609 0.65451588813392658 0.16146431300598987  -340.90240478515625         8 6 
119    0.39734327319908802 0.06437340239119646 0.68686687747092123  -387.5654296875         8 5 
120    0.2679325953459632 0.22609220748475004 0.46325492734102508  -412.695068359375         8 9 
