0    0.70026452569048714 0.14551336562603623 0.1853910572682364  -397.731689453125         8 10 
1    0.47251462385363308 0.41409233240001253 0.10004524077344644  -397.293701171875         8 10 
2    0.11075631556518015 0.2731258829287489 0.5973611611482823  -393.60003662109375         8 8 
3    0.37237170492439403 0.31696130893793556 0.35263396647173106  -386.28976440429688         8 12 
4    0.30530159517516758 0.22687781252487493 0.55836721098860098  -408.85821533203125         8 8 
5    0.22203593035446789 0.16537182472711673 0.64930809227465425  -403.09634399414062         8 9 
6    0.52945473866232995 0.47043729974784576 0.00010796158982430114  -399.08456420898438         8 5 
7    0.11768640648860108 0.00098196115319874248 0.88703832119200343  -400.0582275390625         8 4 
8    0.30368344143711645 0.14367892670338411 0.51288859522258778  -412.85757446289062         8 7 
9    0.36940693162919008 0.22258035421014202 0.52683760329281437  -411.16351318359375         8 8 
10    0.0024232284195647245 0.43688585575752953 0.56069091582290576  -391.0179443359375         8 3 
11    0.37361453805146888 0.34923400934780297 0.35677223778074185  -385.54904174804688         8 11 
12    0.071752481054676145 0.33222816048273696 0.58250162786401749  -387.84515380859375         8 6 
13    0.07820140073085316 0.10320405199407351 0.81991006940555555  -394.3275146484375         8 11 
14    0.16260755838830299 0.73329269313236367 0.12109782223411024  -394.73641967773438         8 6 
15    0.15692872329984386 0.62878016760243127 0.2495736971753017  -398.84268188476562         8 6 
16    0.86846140554984408 0.0001360763929962952 0.13140251805715958  -399.35079956054688         8 4 
17    0.21639108785657782 0.41147147329234085 0.48131285170203925  -415.30419921875         8 7 
18    0.29584531841169598 0.17540678181741523 0.57487037694018439  -404.64727783203125         8 8 
19    0.00021579290410543651 0.83024276872636937 0.16970811006614681  -393.76248168945312         8 2 
20    0.89343814025287527 0.10640621549557681 0.00015622994269106724  -399.28054809570312         8 4 
21    0.19745796781418401 0.2033901230637335 0.67538327109253926  -418.57666015625         8 8 
22    0.1541448801500088 0.56894485576740561 0.33117599932214131  -405.57431030273438         8 5 
23    0.083747362597936859 0.57580650761686925 0.3628083268046059  -392.34796142578125         8 4 
24    0.65273378913943314 0.16038163179876846 0.15585346404207884  -403.60928344726562         8 7 
25    0.22270893714706291 0.46671715419579413 0.35380353082194227  -404.71987915039062         8 5 
26    0.19126486195082049 0.21029373680662816 0.60290129425323535  -384.18563842773438         8 5 
27    0.56065878588130658 0.44990585310745002 0.020265094062470485  -398.85934448242188         8 4 
28    0.5343381806089057 0.13222072105251689 0.38723160773596754  -412.9578857421875         8 6 
29    0.25834446587984994 0.46202430201565176 0.30179253610243267  -388.88015747070312         8 12 
30    0.20216675276860943 0.30496544139602477 0.42176628079936668  -410.74734497070312         8 4 
31    0.16472032202177966 0.5099917992019265 0.32602238953228657  -390.00601196289062         8 3 
32    0.25446888984240296 0.15712811265248347 0.52594163592539467  -409.7279052734375         8 6 
33    0.19742667297255131 0.69766170674414885 0.07783245336920469  -400.17703247070312         8 5 
34    0.61325939292189191 0.25560730913215018 0.17446446601501323  -406.72097778320312         8 5 
35    0.064245259795467455 0.25036318589604456 0.67138127908621026  -388.87493896484375         8 4 
36    0.33067528687849856 0.52763752213789683 0.16654751314917807  -385.36575317382812         8 4 
37    0.45789909360062592 0.21396090165938644 0.43926758648288272  -409.3392333984375         8 3 
38    0.32141729520982887 0.58856124793338493 0.068243441227857346  -401.705078125         8 4 
39    0.2372691675418053 0.28701713750376995 0.53532463026631683  -414.39633178710938         8 5 
40    0.59083540897000364 0.29880416720682257 0.19581926634392843  -395.18035888671875         8 6 
41    0.14025312602415094 0.0001988365006322772 0.86142466474051393  -398.91073608398438         8 5 
42    0.066135658107278991 0.81691711479733209 0.13982798606615443  -396.27435302734375         8 5 
43    0.18324716283225093 0.64382964732838699 0.22744742436619295  -403.240234375         8 5 
44    0.33148565577130379 0.40637922228492024 0.31621881858194717  -399.5108642578125         8 7 
45    0.28892473111931372 0.5471403267966769 0.23614060516678009  -401.65481567382812         8 5 
46    0.00065858944920919209 0.090157616155395193 0.90922685432417583  -396.43612670898438         8 4 
47    0.25242673178443353 0.77694919480584923 0.0065039807567233206  -396.07373046875         8 3 
48    0.42711240512544074 0.28517324591541765 0.32572767071807807  -393.29782104492188         8 7 
49    0.39391569124516584 0.00024751366079067211 0.60685593740793076  -395.71746826171875         8 4 
50    0.084844987240196762 0.1879646894660682 0.70336723886519226  -393.6666259765625         8 4 
51    0.43899005168909982 0.52303884847888082 0.038938352420744185  -392.45458984375         8 5 
52    0.13991962834471089 0.68740898199114331 0.21246170758638627  -401.16070556640625         8 7 
53    0.44968391105645383 0.36105124290725682 0.13788879120813949  -404.81307983398438         8 10 
54    0.39188011625395669 0.50009132848822291 0.086188748563573558  -397.16424560546875         8 5 
55    0.2933635180566036 0.62705176116360317 0.12360166468677207  -407.47018432617188         8 3 
56    0.20085868345135943 0.42351008069393858 0.36156480462310631  -389.178955078125         8 4 
57    0.32143960079076633 0.17902059343063909 0.53486285902148434  -396.17514038085938         8 7 
58    0.00022910123765932573 0.79458314153175769 0.20535863711892807  -392.42251586914062         8 2 
59    0.1943939059838562 0.44219092989853886 0.39099261635275945  -390.83477783203125         8 7 
60    0.38761328197545591 0.070233866963907154 0.58682774521144532  -407.23800659179688         8 3 
61    0.096401616076842014 0.67323510000727016 0.27178671592400372  -396.32763671875         8 6 
62    0.35316054354782644 0.32766109624040618 0.37284433719820836  -386.1666259765625         8 10 
63    0.32692975928861601 0.30466313093864839 0.43241263113368061  -403.50686645507812         8 11 
64    0.18638535056389754 0.33088102314638929 0.55398019003776267  -397.68338012695312         8 7 
65    0.16596270822042053 0.65588867756474789 0.12814141452948352  -394.057373046875         8 5 
66    0.28666145660207609 0.055455048147897035 0.68153445604467211  -401.40219116210938         8 8 
67    0.61945861140482983 0.35253878533128674 0.050857464172380268  -389.4556884765625         8 4 
68    0.26194416261833375 0.31023909380112313 0.4658428629558245  -393.34527587890625         8 5 
69    0.54036743650538055 0.24028898414319746 0.23007582388695494  -385.95693969726562         8 7 
70    0.16992312534504395 0.79299060526622589 0.054167614652813056  -393.38174438476562         8 4 
71    0.32587108048186914 0.14050354620821442 0.58178893637754403  -402.22589111328125         8 3 
72    0.21765094752409758 0.00039532904997766511 0.78498981499830212  -396.76931762695312         8 5 
73    0.14875713268307544 0.26288390868459427 0.65476254905693609  -408.1954345703125         8 8 
74    0.32671725013173009 0.364383733902931 0.24495766929849785  -395.48794555664062         8 6 
75    0.13764560277589752 0.7914274545533142 0.10385230072368268  -402.34353637695312         8 6 
76    0.18243525302355601 0.67815240806600496 0.075269667444721605  -400.44595336914062         8 4 
77    0.28239447919060578 0.6712421100978716 0.04371607814703514  -393.21560668945312         8 3 
78    0.083621041751153716 0.40612931989702333 0.52727137096923582  -392.4981689453125         8 6 
79    0.37046083450234668 0.49964375149145984 0.10276039068852649  -406.94818115234375         8 4 
80    0.22505344975325389 0.61562120430713752 0.22880298517945652  -395.20770263671875         8 6 
81    0.34684142662004314 0.52190859059360295 0.19144747293078243  -400.07275390625         8 6 
82    0.17571462586129202 0.6999751587908164 0.072368514500995032  -402.08096313476562         8 3 
83    0.6392137295934277 0.11829667556439656 0.27943740503750031  -398.37704467773438         8 3 
84    0.3059835527594103 0.48317517292754203 0.26424899296208404  -402.39312744140625         8 6 
85    0.18792359211553708 0.093504499088004872 0.7457195113039613  -405.32366943359375         8 5 
86    0.16641410190110775 0.82098554380817323 0.01260035429071903  -399.56777954101562         8 2 
87    0.26951422837661876 0.17405232001775858 0.52707116235513618  -387.44381713867188         8 4 
88    0.013362525060591731 0.95740525341240512 0.029699207101320971  -398.1807861328125         8 2 
89    0.9154138002984249 0.084427704812518253 0.00015849488905684086  -398.70452880859375         8 2 
90    0.047328712872773473 0.063582512193476756 0.88851364351280304  -397.56640625         8 8 
91    0.5256754181842016 0.12209208817507566 0.40440848358587084  -403.20864868164062         8 7 
92    0.45590933856139437 0.48393760971932781 0.14571332605066636  -408.81222534179688         8 11 
93    0.50251983628590136 0.27717411612514731 0.24058427381234843  -384.93402099609375         8 6 
94    0.3659105936298816 0.45191798617749912 0.15078005700684705  -400.18011474609375         8 3 
95    0.63045082561909493 0.2403657606143787 0.082681850314729563  -404.87869262695312         8 8 
96    0.66046536579104809 0.28278758944168764 0.081249973413431889  -398.7305908203125         8 5 
97    0.27215684126605255 0.21444294269402953 0.5315559987761862  -389.33084106445312         8 4 
98    0.4353723990173935 0.35852983382208914 0.18334452599953499  -393.556396484375         8 6 
99    0.49695154781984291 0.16509416137620753 0.37638526407180567  -396.35711669921875         8 6 
100    0.27385563375216132 0.67309823081574305 0.097116452034696141  -398.53985595703125         8 5 
101    0.93148266194592444 0.06842840567794721 8.8932376128342063e-05  -398.45672607421875         8 2 
102    0.05073289859618945 0.61857758462030332 0.27824793981062995  -407.26019287109375         8 4 
103    0.07127001902673151 0.62946205886639839 0.26605607029990214  -395.82958984375         8 5 
104    0.75986833101441587 0.19131500390678782 0.08317546317836455  -392.0670166015625         8 5 
105    0.23634391823063111 0.62146146146448067 0.17183397516562635  -390.76373291015625         8 4 
106    0.59185584398467239 0.21678688672949795 0.19193510718603035  -387.16720581054688         8 3 
107    0.63822807717242247 0.36193763093198322 3.3637841770327131e-05  -398.9737548828125         8 2 
108    0.17108541853720693 0.25290055536346018 0.56195634929540672  -384.03079223632812         8 7 
109    0.51368601911952716 0.10916390417113937 0.36700785739238734  -389.95098876953125         8 6 
110    0.068385728044269178 0.7122553821406773 0.19989967556832711  -395.01119995117188         8 4 
111    0.28281840180405321 0.28354727738920732 0.49841885256342944  -417.17861938476562         8 3 
112    0.47408491083198717 0.089324011559964389 0.39051558355829169  -396.2603759765625         8 5 
113    0.50084779838610027 0.18092709573534363 0.36191459520527003  -386.743408203125         8 5 
114    0.17082291571824049 0.46347111800573498 0.33466250494773647  -397.923095703125         8 5 
115    5.7647646813411085e-05 0.95666395455987363 0.043335752121632688  -400.01132202148438         8 1 
116    0.36643080437110687 0.45860748330830503 0.22545796592351952  -411.70394897460938         8 5 
117    0.2168831803110696 0.48894902302107085 0.30877390542027033  -384.48471069335938         8 6 
118    0.85703636791741011 0.061481977281738827 0.0815194638824598  -387.5238037109375         8 3 
119    0.090081739712023934 0.11335528154601451 0.79656297874196158  -391.59548950195312         8 3 
120    0.2680869022424836 0.46737187394854468 0.23571935786730544  -403.1563720703125         8 7 
121    0.34253523599298713 0.36940900485515421 0.25293078597680746  -389.93243408203125         8 6 
122    0.56961573719816472 0.28046009455763132 0.1875284885245983  -397.38003540039062         8 4 
123    0.22828673716554529 0.7258889493000702 0.078955417334317171  -406.44210815429688         8 5 
124    0.55074439713820678 0.2945932613833539 0.13076936870001321  -398.63525390625         8 4 
125    0.25041093364958772 0.53896401062024268 0.18515784451103698  -397.32614135742188         8 5 
126    0.31570199848094882 0.60388096199931929 0.15769731457644443  -411.451171875         8 10 
127    0.049661204638268452 0.19724587977158944 0.70819256431407951  -410.6844482421875         8 5 
128    0.35509739563832882 0.050050463548038548 0.62231684439998791  -405.74038696289062         8 7 
129    0.096977395202198863 0.00021590560693963835 0.90280669919086154  -399.4632568359375         8 2 
130    0.38921737578031607 0.22158564946057338 0.39047476610324983  -387.15731811523438         8 4 
131    0.35484411202045035 0.30496907935146428 0.39245596676667754  -400.16427612304688         8 6 
132    0.35641195655813779 0.30874066691876895 0.36394675303451979  -390.39675903320312         8 10 
133    0.075553426041196664 0.39177365951230869 0.55581436297931297  -389.55303955078125         8 8 
134    0.29378620321186677 0.6636674174028111 0.075412698526454089  -394.29690551757812         8 5 
135    0.39986390369236513 0.39128304963627586 0.16625143468495907  -397.218017578125         8 5 
136    0.23201092892217812 0.0001778779272980827 0.77138894764008537  -400.67718505859375         8 5 
137    0.48153394286755818 0.50701317532815615 0.011494960308503374  -399.047607421875         8 2 
138    0.59281057685510086 0.066732873399443532 0.31413913608307031  -409.53103637695312         8 6 
139    0.35034936061474881 0.10553413180883137 0.57089718512544152  -401.18212890625         8 8 
140    0.13418292281565269 0.2832640551987069 0.53901193904325495  -408.1156005859375         8 6 
141    0.31545478378937475 0.46625633373395475 0.23564663203161354  -387.02471923828125         8 5 
142    0.66669970522406996 0.339119745348818 0.00062964812758524804  -400.12905883789062         8 6 
143    0.37199966641707305 0.44109968235376451 0.2280902419218872  -391.20489501953125         8 6 
144    0.67407691996242969 0.24781113028901178 0.10027184964214421  -401.67840576171875         8 5 
145    0.81070007624293405 0.00038436111300607249 0.18891556264405993  -399.51470947265625         8 2 
146    0.040297551473130591 0.86266086703093714 0.13308871222352922  -403.76046752929688         8 6 
147    0.018804872212038776 0.52521083366166177 0.45598429412629943  -391.16116333007812         8 3 
148    0.10825991727680062 0.79856388155459457 0.069248903818144303  -398.24017333984375         8 3 
149    0.16129211937330734 0.13153925563068616 0.6070381238606064  -416.89822387695312         8 5 
150    0.40609641255810369 0.455119563260872 0.11251031091640498  -399.85797119140625         8 3 
151    0.32355880634110262 0.4634885936570905 0.32313302830116897  -398.65847778320312         8 6 
152    0.55935683026465388 0.044594340767603283 0.38444249917177886  -395.26904296875         8 5 
153    0.56178467065810722 0.29847193808389877 0.1798779209631769  -398.21109008789062         8 5 
154    0.42257267491931694 0.10024911569182901 0.47802571733231841  -384.58389282226562         8 3 
155    0.30761604648810942 0.25373545642926132 0.45585567249187514  -391.98382568359375         8 4 
156    0.52400100871076749 0.30492622920515994 0.20577949306960791  -401.60977172851562         8 5 
157    0.5209828095858704 0.34594589638344303 0.10817911642969891  -401.18270874023438         8 5 
158    0.054928423795360053 0.89381573107894774 0.043709646540937598  -394.92330932617188         8 3 
159    0.6195328327816203 0.33250044628484793 0.047966720933531805  -391.29745483398438         8 3 
160    0.1709412035010042 0.23220544203957577 0.64134109921798788  -414.31076049804688         8 7 
161    0.32741807425110525 0.11501902183992921 0.57876869576628198  -393.25979614257812         8 5 
162    0.6075080376251476 0.38255437095259975 0.125857057073887  -404.04595947265625         8 6 
163    0.19204829285698088 0.80802901500891933 0.00026754844377979421  -395.92431640625         8 3 
164    0.82192732229614707 0.087113971183938071 0.12215258902779036  -398.88967895507812         8 7 
165    0.22952364482084656 0.57054384964824811 0.22704094030887714  -405.32357788085938         8 3 
166    0.34978595630041243 0.32538378211491181 0.32364453412254712  -388.61602783203125         8 9 
167    0.19880717803132361 0.23309229987165944 0.60224553458583219  -411.47964477539062         8 6 
168    0.12319038231697221 0.86898826416767005 0.036483362083027236  -396.46075439453125         8 7 
169    0.21935216334678576 0.4315238694376905 0.40548126838281817  -416.1947021484375         8 5 
170    0.11825844533731575 0.44868788074938987 0.48110209960664041  -416.71548461914062         8 7 
171    0.31138719844127133 0.31787757722688875 0.39926104648528027  -387.61660766601562         8 5 
172    0.78539741949867825 0.060937937733381825 0.17826135520054728  -399.0360107421875         8 3 
173    0.16681374869735691 0.77310887211231116 0.079609231301339567  -397.5325927734375         8 2 
174    0.59208215487220373 0.21321932273468736 0.26922086301888909  -397.21124267578125         8 4 
175    0.8018307582139288 0.016237092891179587 0.18193214889489165  -394.62115478515625         8 3 
176    0.41023457415112974 0.33401114065061815 0.29144171489694137  -384.1754150390625         8 5 
177    0.29720009776363954 0.0005458509397198697 0.70239184577047453  -397.7073974609375         8 3 
178    0.84639181795859864 0.13551091320206579 0.01810016438474743  -392.61770629882812         8 5 
179    0.40418526685616846 0.18578882651068068 0.31948203973573142  -411.68972778320312         8 2 
180    0.23509296621041853 0.37946024354724134 0.41665646440518367  -394.69314575195312         8 4 
181    0.32785380817736975 0.52405629621717642 0.20183411183090777  -396.684326171875         8 5 
