0    0.0036681690253317356 0.4487023651599884  -1.3612633943557739         -2.9655253887176514 -0.063346624374389648 -0.092574596405029297 
1    0.0048757423646748066 0.45632484555244446  -1.3155394792556763         -2.9237275123596191 -0.12351131439208984 -0.14268136024475098 
2    0.0039794286713004112 0.46210473775863647  -1.3246990442276001         -2.9275741577148438 -0.17480826377868652 -0.063429594039916992 
3    0.0026636922266334295 0.47503241896629333  -1.3523902893066406         -2.9794368743896484 -0.11478257179260254 -0.10640358924865723 
4    0.0039929510094225407 0.48567107319831848  -1.3326998949050903         -2.9757204055786133 -0.11253571510314941 -0.18617725372314453 
5    0.0037457395810633898 0.4995751678943634  -1.3361443281173706         2.9719383716583252 0.22796177864074707 0.055051326751708984 
6    0.0042755026370286942 0.5054391622543335  -1.3305190801620483         -2.9746453762054443 -0.22376871109008789 -0.085677146911621094 
7    0.0048561729490756989 0.51471632719039917  -1.3196089267730713         2.9629108905792236 0.1177678108215332 0.21179652214050293 
8    0.0028949033003300428 0.52967816591262817  -1.3458042144775391         2.9582078456878662 0.16109824180603027 0.048864126205444336 
9    0.004196560475975275 0.53967010974884033  -1.321480393409729         2.9203555583953857 0.18511319160461426 0.053656816482543945 
10    0.0030020109843462706 0.54234874248504639  -1.37607741355896         2.9652807712554932 0.16791963577270508 -0.061966180801391602 
11    0.0049331057816743851 0.55210393667221069  -1.3204882144927979         2.9054815769195557 0.17929744720458984 0.034894704818725586 
12    0.015136775560677052 0.38859418034553528  -1.4233845472335815         -2.9916799068450928 0.21750426292419434 -0.20685100555419922 
13    0.013269628398120403 0.39685067534446716  -1.2660722732543945         -2.8069596290588379 -0.1347038745880127 -0.1079258918762207 
14    0.015025382861495018 0.40472441911697388  -1.209273099899292         -2.737764835357666 -0.27293825149536133 -0.082674741744995117 
15    0.015118847601115704 0.41749674081802368  -1.1901267766952515         -2.7194921970367432 -0.34591174125671387 -0.066961526870727539 
16    0.014284053817391396 0.42118248343467712  -1.196508526802063         -2.7306358814239502 -0.34113311767578125 -0.066172122955322266 
17    0.013754718936979771 0.43039071559906006  -1.1905332803726196         -2.7501459121704102 -0.2923121452331543 -0.16201877593994141 
18    0.014040978625416756 0.44637468457221985  -1.178075909614563         -2.7481706142425537 -0.34126496315002441 -0.16613650321960449 
19    0.013259830884635448 0.45829379558563232  -1.1854697465896606         -2.7710287570953369 -0.33436322212219238 -0.18484401702880859 
20    0.013067127205431461 0.46279701590538025  -1.1898419857025146         -2.7870359420776367 -0.30584311485290527 -0.22223424911499023 
21    0.013390719890594482 0.47659757733345032  -1.1894301176071167         -2.7975540161132812 -0.33376169204711914 -0.21894192695617676 
22    0.014878088608384132 0.48597550392150879  -1.1818060874938965         -2.8033626079559326 -0.33266115188598633 -0.2615966796875 
23    0.014043972827494144 0.49927473068237305  -1.2022045850753784         -2.8408992290496826 -0.31495881080627441 -0.26699423789978027 
24    0.014918744564056396 0.5074164867401123  -1.183424711227417         2.7938592433929443 0.41029047966003418 0.17337846755981445 
25    0.015061975456774235 0.5199122428894043  -1.174583911895752         2.785754919052124 0.35094189643859863 0.24087810516357422 
26    0.015092898160219193 0.52982825040817261  -1.1855429410934448         2.8049890995025635 0.24404668807983398 0.3387753963470459 
27    0.012408637441694736 0.53335601091384888  -1.1956889629364014         2.785754919052124 0.35094189643859863 0.15863633155822754 
28    0.014132884331047535 0.54833710193634033  -1.1767815351486206         2.7445933818817139 0.37701177597045898 0.13686966896057129 
29    0.014938247390091419 0.55526906251907349  -1.1694728136062622         2.7291042804718018 0.37972569465637207 0.13497304916381836 
30    0.014557468704879284 0.56342905759811401  -1.1837190389633179         2.7228853702545166 0.40359044075012207 0.056250095367431641 
31    0.014279932714998722 0.57792937755584717  -1.2268350124359131         2.807363748550415 0.10394024848937988 0.31912875175476074 
