0 300 -22931.7
1 400 -19118.1
2 500 -19118.1
3 600 -18728.9
4 700 -18728.9
5 800 -18728.9
6 900 -18728.9
7 1000 -18728.9
8 1100 -18728.9
9 1200 -18728.9
10 1300 -18728.9
11 1400 -18728.9
12 1500 -18728.9
13 1600 -15402.1
14 1700 -15402.1
15 1800 -15402.1
16 1900 -15402.1
17 2000 -15402.1
18 2100 -15402.1
19 2200 -15402.1
20 2300 -15402.1
21 2400 -15402.1
22 2500 -15402.1
23 2600 -15402.1
24 2700 -15402.1
25 2800 -15402.1
26 2900 -15402.1
27 3000 -15402.1
28 3100 -15402.1
29 3200 -15402.1
30 3300 -15402.1
31 3400 -15402.1
32 3500 -15402.1
33 3600 -15402.1
34 3700 -15402.1
35 3800 -15402.1
36 3900 -15402.1
37 4000 -15402.1
38 4100 -15402.1
39 4200 -15402.1
40 4300 -15402.1
41 4400 -15402.1
42 4500 -15402.1
43 4600 -15402.1
44 4700 -15402.1
45 4800 -15402.1
46 4900 -15402.1
47 5000 -15402.1
48 5100 -15402.1
49 5200 -15402.1
50 5300 -14586.2
51 5400 -14586.2
52 5500 -14586.2
53 5600 -14586.2
54 5700 -14586.2
55 5800 -14586.2
56 5900 -14586.2
57 6000 -14586.2
58 6100 -14586.2
59 6200 -14586.2
60 6300 -14586.2
61 6400 -14586.2
62 6500 -14586.2
63 6600 -14586.2
64 6700 -14586.2
65 6800 -14586.2
66 6900 -14586.2
67 7000 -14586.2
68 7100 -14586.2
69 7200 -14586.2
70 7300 -14586.2
71 7400 -14586.2
72 7500 -14586.2
73 7600 -14586.2
74 7700 -14586.2
75 7800 -14586.2
76 7900 -14586.2
77 8000 -14586.2
78 8100 -14586.2
79 8200 -14586.2
80 8300 -14586.2
81 8400 -14586.2
82 8500 -14586.2
83 8600 -14586.2
84 8700 -14586.2
85 8800 -14586.2
86 8900 -14586.2
87 9000 -14586.2
88 9100 -14586.2
89 9200 -14586.2
90 9300 -14586.2
91 9400 -14586.2
92 9500 -14586.2
93 9600 -14586.2
94 9700 -14586.2
95 9800 -14586.2
96 9900 -14586.2
97 10000 -14586.2
98 10100 -14586.2
99 10200 -14586.2
100 10300 -14586.2
101 10400 -14586.2
102 10500 -14586.2
103 10600 -14586.2
104 10700 -14586.2
105 10800 -14586.2
106 10900 -14586.2
107 11000 -14586.2
108 11100 -14586.2
109 11200 -14586.2
110 11300 -14586.2
111 11400 -14586.2
112 11500 -14586.2
113 11600 -14586.2
114 11700 -14586.2
115 11800 -14586.2
116 11900 -14586.2
117 12000 -14586.2
118 12100 -14586.2
